,civil,prediction
1168,"if we could backport this to at least 2 . 10 when it lands , you would make my year .",0
1169,"lication ' s lifecycle looks like . the only safe option is imho to give the user the opportunity to state upfront what their intention is and the easiest , safe and most straight forward thing seems to be system property . ` ` ` java java . lang . exception : stack trace at java . lang . thread . dump ( thread . java : 1333 ) at io . netty . util . internal . logging . internalloggerfactory . newdefaultfactory ( internalloggerfactory . java : 83 ) at io . netty . util . internal . logging . internalloggerfactory . access $ 000 ( internalloggerfactory . j",0
1170,i messed up and now the pr is closed . what should i do ? should i open a new pr / keep adding new ones to current pr ?,1
1171,"by the way : * * _ big code warning * * _ : if you want to try this out on your phone , _ have a backup _ . this patch updates your database , and there ' s no going back from there . ; ) just got bit by that . .",0
1172,"so far , i was able to build bazel from source , and it seems to be working .",0
1173,"ak - cache - init ) receiver thread started 2022 - 06 - 14 00 : 31 : 51 , 803 debug [ org . jgroups . protocols . pbcast . gms [ ] ( keycloak - cache - init ) address = test - keycloak - x - 2 - 37948 , cluster = ispn , physical address = ip _ address : 7800 2022 - 06 - 14 00 : 31 : 53 , 870 info [ org . jgroups . protocols . pbcast . gms [ ] ( keycloak - cache - init ) test - keycloak - x - 2 - 37948 : no members discovered after 2064 ms : creating cluster as coordinator ` ` ` however this line means that the config was loaded correctly : ` ` ` 2022 - 06 - 14 00 : 31 : 51 , 080 info [ org . infinispan . clust",0
1174,that was all happening so fast .,1
1175,"same issue here . thanks to kjongsma for the pointer . i tried using a contacts app , but this is a bit of a software development bug .",0
1176,cool ! streaming the file would be way cool : ),0
1177,something ' s wrong with travis again ?,1
1178,"@ userconcept yeah , saw sshj support . started looking at it a bit , doesn ' t immediately fit my network . atm , * all * connections to * all * my remotes are only over vpn links , and ssh listens on those remotes on a unique / unshared internal ip . sure , possibly ' doable ' . . . ideally , is to get this ^ working ; goal , of course , being to be able to have dbeaver connect via ' all ' standard modes . in this case , a ' simple ' ssl connection ; admittedly , with a newer , but increasingly common , ec cert . i agree that it ' s lik",0
1179,"xd you ' ve never been to germany . everyone says we have a bad net . . . its because we have a bad net . you are lucky if you get 50mbps there but you pay up to 40 $ for it . right now i life in spain , where we have fi everywhere . . . except my landlord decided that fi was to expensive and gave me and my room mates copper / dsl again - . -",0
1180,"s slow as . due to # 370 . i ' m not sure what would make the most sense for this , but i ' m imagining something like this : ` ` ` ios _ framework ( name = "" foo "" , hdrs = [ "" : foo _ hdrs "" ] , deps = [ "" : foo _ frameworks "" ] , # things to leave out of the framework frameworks . external = [ "" : other _ frameworks "" , "" / / third _ party / . . . "" ] , ) ` ` ` and have ios _ frameworks respect - - ios _ multi _ cpus . thoughts ?",0
1181,"so this is so we can reduce the call of a method so dalvik is ok ? i guess that makes sense , but you dont have to be a very perceptive way about it .",0
1182,appy lenient parser . otherwise we should really fix this everywhere .,0
1183,. . . . . . rebase,0
1184,"* * [ hhildebrand ] ( https : / / jira . spring . io / secure / viewprofile . jspa ? name = hhildebrand ) * * commented well , i agree that ' s a work around . but it does seem a rather ugly one .",1
1185,"i have a very similar issue which i highly suspect being the same issue and am happy to supply some information . my version info : r version 4 . 1 . 2 ( 2021 - 11 - 01 ) - - “ bird firefox ” platform : x86 _ 64 - apple - darwin17 . 0 ( 64 - bit ) rstudio : 2021 . 09 . 2 build 382 ( latest stable release as of today 2022 - 02 - 03 ) “ ghost orchid ” release ( fc9e2179 , 2022 - 01 - 04 ) for macos mozilla / 5 . 0 ( macintosh ; intel mac os x 12 _ 1 _ 0 ) applewebkit / 537 . 36 ( khtml , like gecko ) qtwebengine / 5 . 12 . 10 chrome / 69 . 0 . 3497 . 128 safari / 537 . 36 xquartz 2 . 8 . 1 ( xo",0
1186,"oh my god , i didn ' t realize there was a failing ci thing . there was indeed a bug in hyper around the same time i filed this , but new versions have fixed it . is it possible to retry the build so that it runs with the newer version ?",0
1187,"not if it requires a lot of hack that aren ' t guaranteed to work . just my opinion though . . . i won ' t block it if someone implements it , but i ' d recommend people use better alternatives .",0
1188,> rework parent - join to not require access to documentmapper . > > yeah !,0
1189,{ name | * | _ all | blank } / _ mappings | _ aliases | _ warmers | _ settings ` ` ` # # ` ` ` ` # # # option 1 make the ` del ` available for 3 apis like in ` _ warmer ` : ` ` ` del index / _ mapping | _ alias | _ warmer / name / index / _ mapping | _ alias | _ warmer / prefix * del index / _ mapping | _ alias | _ warmer / ` ` ` # # # option 2 : leave everything as is .,0
1190,"to be honest i didn ' t know it would make a difference ( yup , i ' m a no ) .",0
1191,"d , but at the same time provide a good alternative that doesn ' t force a single place in the code knowing about all the services in the codebase ( s ) . in other words , if modules ` a ` depends on ` a1 ` and ` a2 ` modules , and ` a1 ` defines an internal service ` s1 ` , there ' s not reason for ` a ` to directly know about ` s1 ` \ - it ' s an implementation detail of ` a1 ` and ` a1 ` only . and if you do provide an alternative that enables same level of modularity , that ' d be awesome . but then it ' s a cleanup as it doesn ' t really fi",0
1192,"being lenient if something is registered imho is a good thing ; personally i prefer to be forgiving if you want to do something , but the operation already is done . e . g . closing a stream . . . having a warning in the log file sounds sensible to me . unfortunately my knowledge of osgi is really very limited , so one of the other guys should have a look at it . @ user who is responsible for the osgi integration ?",0
1193,"matches . builderrormessage ( ) , matches . getpossiblematches ( ) ) ; } private class fieldpropertyhandler extends propertyhandler { private final field field ; public fieldpropertyhandler ( field field ) { super ( field . gettype ( ) , true , true ) ; this . field = field ; } @ user public typedescriptor totypedescriptor ( ) { return",0
